"ID","LOGAMOUNT"
740,2.18318015058416
743,2.01783547292894
747,2.19485611862739
748,2.97899225978236
749,2.45056994551427
753,2.0342006048073
755,2.48775261897187
760,2.55463687772912
761,2.90485970366752
762,2.91395999795134
764,3.22743157203951
765,2.17163186588342
769,3.12614595197697
773,3.05834717898777
775,2.13134106833744
776,2.40315718952299
778,3.18077237786366
783,3.25260742844768
784,1.66456695831425
789,2.92645608785735
792,3.93464769128401
793,2.65844091841539
795,2.87952395606411
800,2.13809637377434
801,1.99361582517852
805,2.85399106220977
811,2.97320318709821
812,2.24030167625815
813,2.8228672514065
814,3.20289177099607
817,2.12063160133017
819,2.14835656489219
822,2.10446260951388
828,2.08140422180351
831,2.33329348613804
832,3.70359335718794
833,2.30481871873779
834,2.39590094253818
837,2.50872486491738
840,3.36518069736142
842,1.69284767522935
848,4.39199846291127
849,2.47554561434485
851,2.74717296987037
853,2.04529821476699
862,2.09680444996279
863,2.62237937622628
864,2.7842018398807
865,3.15479744260861
866,3.01994320848231
871,2.4082624036099
872,3.34102116395144
876,1.82889913287157
881,1.66001102421128
882,2.00584158496909
884,2.05531115376549
885,4.45901150491481
886,2.8071203935164
888,2.7275415060765
890,3.21098329360296
893,2.36823161733311
895,3.52867763119005
897,2.11911950312746
901,2.19135262122514
903,2.50052150946625
915,2.00108976182771
917,1.41915633820265
921,2.28917276438749
922,1.89234879870381
929,2.64238138941609
936,2.32950606985793
937,1.64480742156356
941,1.58091842267074
944,2.53490070944135
956,2.12102559515527
957,3.58222588082158
962,2.98299828937937
963,2.64708323101773
965,2.14961652068923
968,2.00580514887857
969,3.59046730847412
971,3.28333035317164
972,2.56289753776717
974,2.56712219272904
979,2.05196727990919
980,3.01789263261375
982,2.88142901295392
983,3.20927565016281
985,3.15954829801157
986,2.47231833325068
987,2.33997539670614
988,3.91091776094245
996,2.39469074410421
997,2.70881930704774
1005,2.10435217995664
1008,2.95894954400531
1011,2.50781912652789
1014,2.55735581331761
1015,4.30932774396757
1017,2.5300162933512
1018,2.98598544977919
1023,2.66804016701715
1032,1.98524936023755
1033,2.65547717661658
1037,2.77111101744595
1039,2.23904235385936
1041,2.0799968812263
1042,3.68200182532806
1047,2.89060684564099
1052,2.6760794345223
1054,2.4820219841287
1075,2.39787669517554
1076,2.02433845929085
1082,3.25591671506311
1083,3.37908178979569
1085,2.57557382023227
1087,2.84162905368375
1090,2.10998242596376
1091,2.77384998687753
1092,1.53757525798614
1099,3.12795444490198
1105,3.41408205313753
1112,3.55231308732245
1114,1.87664892913664
1118,2.60007591989611
1121,3.07550382452833
1123,3.76169552642786
1125,2.65533781306089
1139,2.36439980566612
1140,2.68483118442657
1142,3.88000874881139
1143,2.37665769417074
1145,3.35165314826673
1148,2.59181530704859
1151,2.91603149176661
1152,3.38790742886309
1153,2.69599817486163
1155,1.84691406211215
1156,2.71828364744044
1160,2.78727578767367
1165,1.64052625393654
1172,2.90889192547928
1174,2.40692117991977
1179,1.46672919614313
1181,2.37664105129033
1185,2.61004004177472
1187,3.64767375625066
1192,2.71998433255682
1194,2.73626432076185
1196,2.73021434426181
1199,2.08594001324865
1200,2.25215874050321
1218,3.21057215162676
1219,2.39828797918987
1223,2.39428594817158
1225,2.5778238613197
1230,2.48326025809321
1231,2.95236060636206
1233,2.99472126976281
1238,2.2408069908234
1240,2.87283406907797
1241,2.38325436592909
1244,2.61603903170453
1247,3.00908247245567
1249,2.24933253205618
1252,2.74910304019344
1255,2.21535178004666
1265,1.55882566654317
1267,2.67057209756906
1276,2.03536000816663
1277,3.33766564006888
1279,3.06314620843084
1282,2.46321384922318
1285,2.71843031891269
1288,2.12190308920942
1292,2.77064857583173
1293,2.58275322119919
1298,2.4335371006143
1300,2.71093409499342
1301,1.834376268638
1306,2.66636458958573
1311,2.05619989279735
1313,2.40662353349488
1320,2.98519711209584
1322,3.19979490528455
1326,2.24187016840774
1327,2.41325989542358
1330,2.27819517465276
1336,2.63229074373063
1340,2.10247194992257
1345,1.50676539946473
1346,3.25313354320475
1351,2.76556719846734
1352,2.57155559606129
1354,2.90036569794346
1356,1.94785050942299
1358,2.46407744448103
1360,3.04962926798105
1363,1.6388326684371
1372,3.96000189365606
1373,1.77557296430526
1374,3.80088020807133
1375,3.25635569176879
1390,3.26508450600333
1397,3.66282425881257
1399,3.32512711946415
1402,1.84526730670011
1406,2.25230383524243
1409,2.75946395186784
1410,2.71673562106942
1411,3.66972363497971
1415,2.24771513073858
1416,2.5724207240914
1419,1.97449370498778
1420,4.061158239729
1422,2.72779022835098
1423,2.37233304934772
1442,2.03134382981395
1444,3.08101193501825
1454,2.46428623474887
1460,1.38462141266314
1461,1.9820258746658
1465,2.27326511753922
1467,1.97345397616619
1468,2.70893038863549
1469,2.69219615639367
1476,3.04009237400684
1479,2.06104259108956
1480,2.96453663547496
1484,3.73758962057073
1485,2.739553484451
1488,2.48890236105959
1491,2.7467060399497
1503,2.57577829364168
1504,3.44748695288539
1512,2.88625667276301
1517,4.22788871225245
1522,2.58578603664201
1523,3.13873149749169
1527,3.05163246426187
1528,2.73498634101239
1539,2.27121457982471
1543,2.55579576491137
1549,2.46491150006434
1551,2.56872986335038
1552,2.27018681044471
1558,2.02446718165285
1559,2.13844353508808
1560,2.77243508986503
1562,1.4782412753609
1564,2.45218376430251
1567,2.6695305543091
1570,3.04275115968843
1572,2.14358632767528
1573,2.54739823117665
1575,1.56911970750493
1578,2.8523934241018
1580,3.26327655833519
1583,2.97805736380684
1585,2.30094093482704
1594,2.93212799000241
1606,2.69989044054499
1608,2.16098964452763
1611,3.6035534124201
1612,2.29784136232818
1619,2.16716393106274
1623,2.52411597971082
1625,2.48125879262233
1626,1.5505839134218
1632,2.61168126518068
1634,3.00783217854182
1648,2.02753328680377
1649,2.51738969145505
1656,2.02337266472688
1657,2.69118418563794
1666,2.18570118115491
1669,1.93103450998043
1678,2.7324743481786
1688,2.36973893068894
1701,2.80533733660627
1702,2.72538419627545
1705,3.69924645872432
1708,3.14083988724982
1715,1.75787965597693
1719,2.55522007632404
1721,2.52792389670639
1727,3.18532451314671
1728,3.4197294864652
1729,2.52098764570507
1730,2.30779675905839
1731,2.23365368649171
1738,3.04084855098342
1741,3.78212614861645
1750,2.34907825868773
1752,3.6477845847996
1758,2.68550344544827
1760,3.10056163883887
1762,1.58363552856298
1764,2.31902144776435
1768,2.90621428416049
1772,2.78728165454974
1775,2.83115788293777
1776,3.12803011748484
1780,1.87240670399961
1781,2.44379653542672
1783,1.99936887312551
1787,4.70040839280729
1789,2.13119757235137
1790,2.61240344207302
1796,2.97936795990956
1798,2.73968059186675
1799,3.46381549146654
1802,2.43330735202643
1806,2.3351941291747
1807,2.67277007315122
1809,3.15410094224955
1810,2.934575394835
1813,1.99557523327554
1814,2.37028148393027
1815,2.26703058185763
1816,2.27053313743914
1818,2.63511522405606
1820,1.95074671442802
1822,2.70359837769369
1824,2.98626799598679
1825,2.1657426256601
1828,2.61128220435086
1833,4.09631245625988
1836,2.27492102718698
1838,2.10987752424235
1849,2.30520129353168
1850,2.0920325019475
1854,3.01703396983916
1857,2.91995932119555
1864,2.47343303233263
1868,2.79338099968753
1870,2.69165704620332
1877,2.27497001018642
1887,2.29787138857994
1897,3.62007745086155
1910,2.42838759120468
1914,3.19444237961493
1915,1.98353227298186
1923,2.14981664550207
1925,2.8364403557946
1930,2.46500526180512
1931,3.42048053379543
1934,2.52172751200787
1937,2.98565600738739
1939,3.114862184313
1942,1.81103224774035
1943,2.28941018921412
1945,2.2675193304703
1949,2.72857455050608
1958,3.28005416824218
1973,3.63445120008792
1974,2.42766338816522
1978,1.60537670705033
1983,2.6930818685567
1984,2.26694033395319
1985,3.18107410082184
1992,2.8155899412753
1996,3.96639875546306
2000,3.10463398397592
2002,2.28145308492101
2003,2.69967451617081
2010,2.8292950951386
2014,2.94100345458773
2018,3.50349503247367
2019,2.43687309195538
2020,3.03446149206215
2025,3.19143375235872
2027,2.21037146352314
2029,2.08476232654104
2031,3.09807201085085
2039,2.31778359631743
2044,2.28789511066362
2047,2.97388971730065
2051,3.00339754367305
2054,2.47032792550095
2065,2.65746894927905
2073,2.19574429870785
2075,3.14604925578917
2078,2.93907729494553
2080,2.28524809986387
2083,3.04552379439564
2091,2.71447527433306
2093,2.19619955927709
2094,2.45143686287702
2101,2.30198940781215
2107,2.6548730662274
2110,2.2823328269926
2116,1.96948285976626
2119,2.09690028805035
2127,2.34570236077853
2128,1.71268889246424
2130,2.32991633300416
2136,3.22678026038208
2138,2.41040048924383
2140,2.75583364564945
2141,2.06831750421592
2152,2.29403530364004
2153,3.5512592517206
2154,2.00635248180514
2157,2.71235820346881
2162,3.35163741411415
2167,2.50674193476797
2178,3.3763264551099
2179,2.26691807486903
2181,2.95855094851116
2183,4.72953759213125
2187,2.94600155262978
2188,2.62773633447173
2189,2.92401682779983
2195,2.64952815157159
2196,3.05574392201476
2197,2.6047071489843
2198,1.97250978641747
2201,1.77825292033459
2202,2.7723690653545
2204,1.947795255138
2205,2.17140891042708
2207,2.1874439764927
2214,2.71439857044683
2217,2.07038592733175
2221,2.15284350474081
2223,3.2256381914821
2224,2.73098265993504
2229,3.24472101938386
2230,2.68493618104344
2233,2.68239246840895
2236,2.7764084128671
2239,2.03223486776952
2244,2.7620909300219
2254,2.6124315190836
2257,2.85498064621106
2260,2.53150226138009
2263,2.75742696818897
2265,2.93472404132838
2273,2.96645198218757
2274,2.35590585431052
2275,3.46935093587747
2281,3.04833300914238
2282,2.79354978740863
2284,3.41483583246455
2285,2.6580730144218
2286,2.2466907911619
2288,2.54463644625014
2292,3.64373531751788
2296,2.63919387648611
2297,2.4920263779827
2303,2.37767230651585
2305,2.13657041140594
2307,2.617788112741
2308,2.87307710548584
2316,2.44969873535993
2322,2.97243646029336
2323,1.93210557425634
2325,2.6980528545301
2329,2.82324058910835
2330,2.4147349778536
2339,2.71360842372845
2340,3.43848572460482
2341,1.95721827646303
2344,1.97677686588774
2345,2.16482111014365
2349,2.6432850876615
2364,2.93104792965877
2365,2.90751510689088
2367,3.03798041319547
2380,2.19605874570758
2388,3.21141765540007
2390,2.20448771942746
2394,1.75093509473921
2396,3.1086780095188
2398,3.58065913802516
2401,2.59795002998001
2403,2.02545492382135
2404,2.40192560151274
2407,3.03680820475735
2410,2.81714988612213
2412,2.31557833051366
2413,2.51063660410325
2417,2.687084076811
2421,1.68433011013455
2422,2.37746309480904
2429,2.17864724099483
2430,2.86579556477349
2432,2.27660336344592
2434,1.8565703998662
2449,2.31859794596621
2450,3.37789452929097
2453,2.41643663470696
2454,3.01496482348134
2455,2.6539102200404
2458,2.22015984985656
2461,2.93440540707072
2462,2.04521529170094
2468,1.82148507710163
2469,1.84147192631753
2471,3.22598836489869
2473,2.84908237514037
2474,2.37998460870401
2475,2.12552149996629
2476,2.08526178187853
2479,2.25653506075659
2480,2.80805034249969
2483,2.78756358967987
2484,3.64086039948145
2485,1.48001554025954
2486,2.3044214233244
2489,3.40244853942203
2490,3.10010651008328
2502,2.00447549670388
2509,2.59171122839793
2512,2.7110670133034
2522,2.2673634189237
2523,3.36420016302009
2524,3.54959010882633
2525,3.65182717613028
2527,2.18868754339919
2528,1.64746893015572
2536,2.35040382426655
2542,2.6542538670587
2545,1.98756114406983
2549,2.31027196379082
2554,2.44828234925038
2556,2.88350837145384
2557,2.73420227617165
2560,2.29146721330059
2563,3.13488782115415
2564,2.55487543841696
2569,2.71961800242167
2572,1.89343376021257
2573,2.27242570150451
2575,2.48882641239762
2577,2.7598208879985
2591,2.90961022079441
2594,3.36509891369745
2596,2.61493137129647
2604,2.34563425406627
2608,1.68795007860916
2609,3.03691161206063
2612,2.31352910213415
2614,3.26772852272176
2615,1.63517734203185
2625,2.21280458244317
2627,2.47231694510549
2631,2.00567219163244
2636,3.33763281975518
2637,2.51040127589747
2638,2.7764492854419
2642,2.71926022695016
2646,2.62642871817614
2648,2.09280376720625
2657,2.3876455237567
2666,2.51810281191944
2667,2.65704989846207
2676,2.42326358485824
2679,2.91029280599596
2688,2.62437534338371
2698,1.78157140096265
2700,2.43776644470971
2703,2.53684619782643
2710,2.95373731662783
2712,3.2155932024607
2715,2.07040989013296
2717,2.37947435462531
2720,3.32710049508618
2725,2.31251962688394
2726,3.25042734606635
2727,4.05452137540249
2728,3.17451945262512
2731,2.49207896316219
2732,2.87897869295825
2734,2.67851764919724
2735,2.96671256559056
2736,1.96992854024549
2737,2.50796702013314
2739,1.6663412232129
2741,2.45489057585851
2745,3.0140602164448
2746,3.21646867065747
2751,2.88594614283324
2753,2.63965685445237
2754,1.85940801806168
2758,3.9657774586725
2760,2.2352059355385
2764,2.07589591728427
2765,2.15295435650504
2774,3.64788287430239
2782,2.72564810733164
2786,2.68406876936294
2789,2.59312406307081
2794,2.2059965123653
2796,2.17128850798776
2801,2.49030063105347
2805,3.35620033057791
2808,2.56082003517309
2810,3.10744970663151
2813,3.09947353192931
2816,1.66160518473834
2817,2.83970749210188
2820,1.78776970068729
2823,2.46389448880035
2824,1.39817524723579
2827,2.83163811733671
2828,2.8643068380635
2843,3.51778676444289
2844,2.74859274954991
2847,2.55017068200247
2850,3.27533808363756
2859,2.36768290136873
2860,3.44523630170199
2862,2.20614199882522
2863,3.20707463338334
2864,3.11072767398295
2865,2.04824632173534
2866,2.72540300527032
2870,2.95894444377108
2871,2.17502283573995
2873,2.86120975709103
2893,3.14703432074216
2898,2.22131497073098
2902,2.16103587832292
2906,2.16812434629085
2907,2.99155527530957
2910,2.4985580550359
2917,2.65945693970049
2918,3.52892392860365
2924,2.34770602344475
2928,3.10387660935048
2932,2.40032612236384
2935,2.59069686026891
2937,2.08095172309464
2938,2.76271289659385
2940,2.63899237930196
2943,2.50740413628095
2944,2.56323297068252
2947,3.11068884219648
2948,3.49758329971767
2959,2.27260278012736
2962,3.57725948075255
2980,3.06642037771888
2981,1.88336171199173
2994,3.00436079774879
2996,4.79262223105157
2997,3.26235291518591
2998,2.4022565159469
3000,1.97260810914037
3005,2.45679230942546
3007,2.82542974124024
3011,2.6263014099915
3019,2.58699667503628
3022,2.26479699006298
3030,2.41638779562083
3032,2.83356301905318
3035,3.05054462877703
3041,2.33031244362879
3048,3.05741068216291
3050,2.13673711683114
3052,2.53923351196865
3054,1.82624185745792
3055,2.39250389112583
3065,2.11497938683485
3070,2.54307150394566
3071,4.08341861873359
3073,2.55594698717339
3074,3.07700950078125
3075,3.06860399365197
3078,3.01606799325867
3085,2.06958829522808
3086,2.29818791566299
3094,2.36304670489075
3096,2.65474012512094
3098,2.6781534100158
3099,2.35565172716793
3100,3.66291640097247
3101,2.19890459853886
3104,2.56023952655232
3108,2.96149055252886
3109,2.14499217650543
3110,2.66258738658893
3111,2.41269179138498
3114,1.59775189798781
3116,3.44822334873762
3122,2.34182058655382
3133,2.64727532608835
3136,1.7684176378766
3139,2.57652970435708
3140,3.21249150890791
3143,2.18976867336644
3145,2.29928365867496
3146,2.60803525615339
3147,2.79715329657841
3153,2.43274403466438
3157,2.11127965898271
3158,2.71980028666524
3162,1.77821710734531
3168,1.70224509413174
3169,3.01503925836847
3173,2.89542077213778
3177,2.18088872818665
3182,3.1680579626397
3184,2.66315925595165
3185,2.55765261116294
3189,1.96444873886985
3190,2.46949382848864
3196,2.39822238096984
3201,2.06428746226623
3204,2.34006940306459
3205,2.79419183341615
3208,2.19441805124379
3215,2.33371944200866
3216,3.41536828145301
3217,1.95080307263605
3218,2.38487983859576
3230,2.71610432251903
3233,2.37913713531542
3234,2.23621936251857
3238,3.43371770610022
3240,2.49382147309877
3243,2.64465818744089
3246,2.12764335464037
3247,2.52674796163935
3248,2.1869623577501
3257,2.01137123437207
3272,2.72386013237817
3273,2.45693281540438
3274,3.2692205059999
3275,2.42872398578257
3278,2.94256068869821
3280,2.53195168174197
3287,2.26742527662796
3288,2.62260501941512
3292,2.67231004995076
3293,1.81412764659914
3294,3.48096440219212
3298,2.41216974350677
3306,1.75328923180176
3308,2.51944050596089
3310,2.84147709360445
3320,2.50543759495713
3322,2.18922314074949
3328,2.72092707397239
3331,2.72624690514425
3335,2.6295282498186
3339,2.8053435732561
3341,3.46314212904535
3342,3.46291576471047
3343,2.282817140164
3348,1.97821653742876
3350,2.03197745666686
3351,2.82410245131675
3356,3.26828827612094
3360,2.84292697547906
3361,3.25351011276873
3367,4.19971264350047
3372,2.76878069101868
3379,2.18646601108861
3381,2.79806875551975
3384,2.74935935969253
3389,2.11311733357694
3395,2.67680283651852
3397,2.52239485563451
3398,2.75256977518181
3405,2.99471043677801
3413,2.71952586643313
3416,2.84596493509554
3419,3.44886330215759
3420,2.52946320411186
3426,1.66456695831425
3427,2.70757433656593
3435,2.58321945025432
3437,2.17860337944634
3438,2.65249196001887
3441,2.13788526473902
3447,2.03936042228536
3448,2.57685734029166
3457,2.61245936875272
3458,3.4544221757232
3459,1.90236142273466
3480,3.49453708707715
3482,3.29606617129828
3484,3.0923856342845
3485,2.50228711532222
3487,2.30282556799933
3493,3.10255414102109
3494,2.35156999668932
3499,3.0159999214302
3501,2.42040416572565
3504,2.72988162603214
3508,2.56670836698259
3511,2.87886812196997
3515,3.1874272489976
3516,3.08232133543335
3519,2.61325284798626
3527,2.45824984257323
3531,1.86688530522962
3541,2.84108897553041
3542,2.66422453200952
3547,2.6152615092577
3551,3.01174335914487
3555,2.48458718068959
3558,3.53398198754211
3560,3.39638086889939
3566,3.3832430308089
3567,3.65853362707007
3571,2.28273585053477
3575,3.1576968400581
3576,1.97784121795288
3581,2.43694008785111
3588,2.34731433419999
3590,2.70988890747851
3591,1.67029450415882
3607,2.58962892005774
3616,3.04520299641772
3618,2.5103916393417
3623,2.00372216952085
3628,2.45265248163631
3632,2.43732688014076
3635,2.61413070456651
3637,2.17598099529011
3642,2.94048565284996
3646,2.28986105437095
3647,2.82388889537436
3649,3.90793506497759
3650,2.59409236514725
3651,1.74693796128412
3654,2.8545915648302
3658,3.81090053213228
3664,3.77620459601591
3674,3.48706793715231
3675,2.38172691325996
3676,3.17215162832029
3679,3.61937305025589
3681,2.25549945815623
3687,2.40039236852082
3692,2.93362760105591
3699,3.33975502000425
3700,2.07565677860805
3703,1.99978638343695
3705,2.39681619003216
3707,2.77448399680163
3709,2.471462087003
3710,3.32169468035409
3711,2.23400777844031
3716,2.02859836300104
3718,2.7411456484296
3719,2.23965416805699
3720,3.69102719185856
3723,2.40692117991977
3724,2.05456787843696
3726,4.01619613418394
3728,2.81123391201871
3736,2.79896199404621
3745,2.88115168087847
3746,2.7508697314358
3753,2.52281073831388
3756,2.14048288068856
3762,2.51563337027263
3766,1.69072340686226
3767,3.65977757760555
3774,1.99306683116167
3784,3.06213085950581
3787,1.76118800942113
3788,2.24740185559132
3795,1.46672919614313
3799,2.905657796311
3802,1.55766986929553
3805,3.24844017162404
3812,3.7985582180347
3815,3.09789634213751
3817,2.40998919239183
3822,2.73384892523772
3829,1.7538388834552
3833,1.94510564227837
3834,2.67242096312694
3841,1.61666862987249
3842,2.52361168008709
3846,3.60176845121619
3848,2.12771441580023
3851,2.27624723624818
3852,3.58158381591756
3853,2.58040304593987
3860,2.8324656425752
3863,2.93686124399896
3869,3.95404844878242
3874,2.63322924647317
3876,2.4649010132637
3882,2.30430964730968
3887,2.29185106530497
3892,1.8980583680362
3895,2.15698153788588
3896,2.71411141124389
3902,2.00792718780742
3904,2.09993070006256
3910,1.85133863723727
3913,2.72869055390023
3917,1.65869596812767
3918,2.75033444038974
3919,2.51440311561687
3920,2.88890765699699
3922,2.48929231724224
3924,3.40956382323691
3926,2.42028000092899
3931,3.55580343676401
3933,3.46953218907291
3935,1.59529754985571
3941,2.02881767912322
3942,2.50058949451485
3946,2.03106507640119
3949,1.95367568083538
3953,1.55787415891246
3956,2.0026896591497
3964,2.71694369392106
3966,2.55252313071231
3969,3.01290120106544
3971,2.05711212609895
3973,2.63985055002
3975,1.41048236261942
3977,2.80116156874945
3980,2.34161463349333
3981,2.43635070773192
3985,3.25677913640603
3986,2.43038451275048
3987,2.1463103561036
3992,2.3060972069896
3994,2.22114515468381
3995,2.78659893681445
3996,2.1888178474056
3999,2.57204333961376
4002,2.95892965352662
4005,4.71281114800804
4011,3.21998359173836
4013,2.08040518712659
4018,3.0221492998385
4023,2.92216997741158
4026,2.36373971787433
4027,2.51251294331786
4028,2.42963179620733
4029,1.97951740944303
4030,3.1271068332214
4037,2.97397909917072
4046,2.18082463268736
4052,2.42732847282585
4056,2.56535247280607
4060,2.53489501149407
4062,3.15677770468366
4064,2.85663476443451
4069,1.84501062903136
4070,2.54907352491549
4074,2.72505101604751
4081,2.30150129214445
4083,3.25318098557244
4086,2.56493851734926
4087,2.3014516375147
4088,2.64098524879076
4092,2.49053899097416
4093,3.22204675268417
4101,1.98694809468837
4102,2.66716920470985
4107,3.63733730221324
4108,2.68950725361372
4113,2.29479470220203
4114,3.11162376932833
4120,2.97741666855501
4121,3.5141205738164
4123,2.98288835651305
4124,2.24962266522175
4125,2.3595843516731
4130,3.99218746129326
4137,3.78012569168448
4139,3.15608691573958
4143,2.67413583965336
4149,2.47893473236931
4150,3.48160733317795
4157,2.71090754291067
4162,2.50275696489815
4164,2.84144220894634
4169,1.68609705433061
4170,2.40252343085262
4171,2.61437271335196
4172,2.62508277440312
4173,3.03035491975357
4175,2.85485741571298
4176,2.58312315158733
4187,2.50671836649467
4189,2.88895838690133
4191,2.73540581838744
4195,2.58310504567135
4199,2.32637382153452
4200,2.77023474719493
4205,2.28966604193951
4209,2.35402423177727
4214,2.19796098982887
4216,5.20299689415287
4217,4.81907344574403
4218,2.01872261484731
4219,3.32441949598526
4226,2.17197187152484
4231,2.83656611419203
4237,2.1329803226253
4239,2.79179754944718
4241,2.16281192088746
4244,2.7683957962408
4245,3.16909127902887
4246,2.68042669476797
4247,3.21368728069305
4248,3.35436624838877
4249,2.16506266325761
4256,1.87037526976165
4258,2.21522762320734
4263,2.34326270846108
4265,2.83102701803015
4269,2.62936610882882
4270,3.44812307299378
4272,2.56519376550048
4277,3.12895088294646
4280,2.35119753389101
4287,2.112023162268
4289,2.75977215250418
4293,2.57512321719102
4300,1.95866733554908
4302,2.02988081916448
4307,2.86984672574501
4310,3.31827526832962
4313,2.4966268636994
4320,2.34143225432224
4328,3.08364938354575
4329,2.61695856385913
4339,2.78938458973547
4341,2.12744730077657
4343,3.08729418873155
4345,2.46812478442245
4349,2.48539835463495
4354,2.58968612329087
4361,2.61663802355577
4366,3.03868731222525
4367,2.06403913946886
4368,1.52938270749577
4370,2.21641609291191
4372,3.03811922101609
4375,1.99739162795602
4383,2.80687318684415
4387,2.32460418121736
4393,2.26398501696824
4396,2.84960692534021
4397,2.56550032675667
4398,2.61568804180072
4400,1.91369846549479
4403,2.20232772724879
4406,2.72495507033205
4409,2.52200763271882
4410,3.4595866916466
4415,1.55538781652
4417,2.27603762989985
4418,1.9540608733862
4423,3.21234696296146
4427,2.4057411029066
4428,2.51037501052156
4441,2.58409352485403
4442,2.27062762022756
4447,2.55942040815053
4449,2.45738504987049
4450,3.8638948187491
4452,2.78212093930437
4454,2.79911692085053
4456,2.74806452870692
4464,3.40635332079928
4465,2.34577970711591
4470,2.91043932258327
4473,2.95370767425519
4476,2.50146390904996
4477,1.84258345672458
4478,2.06824255414791
4480,2.96211337233817
